"","county_id","unemployment_rate","hs_graduation_rate","average_age","state","county","population","male_proportion","female_proportion","white_proportion","black_proportion","american_indian_proportion","asian_proportion","hawaiian_pacific_proportion","interracial_proportion","no_hispanic_proportion","hispanic_proportion","state_legislature","syringe_exchange","num_exchange","immunity_for_possession_of_naloxone_no_script","prescriber_immunity_criminal","poverty_rate"
"1324","05000US08067",0.055,0.777,38.8,"Colorado","La Plata County",55216,50.5360765,49.4639235,88.72971602,0.565053608,7.371051869,0.72986091,0.077875978,2.526441611,87.14321936,12.85678064,"Split","Yes",8,"No","Yes",0.0983772819472617
"1325","05000US48363",0.06,0.855,41.2,"Texas","Palo Pinto County",28132,49.30683919,50.69316081,93.94995023,2.50604294,1.055737239,0.814019622,0.099530783,1.574719181,80.23247547,19.76752453,"Republican","No",0,"Yes","Yes",0.192840892933314
"1326","05000US50025",0.045,0.779,45.8,"Vermont","Windham County",43147,49.03933066,50.96066934,95.13987067,1.251535449,0.305930887,1.179688043,0.067212089,2.055762857,97.707836,2.292163997,"Democrat","Yes",4,"Yes","Yes",0.12564025308828
"1327","05000US48407",0.073,0.949,43.6,"Texas","San Jacinto County",27757,49.87570703,50.12429297,86.44305941,9.936232302,0.958316821,0.525993443,0.061245812,2.075152214,87.24285766,12.75714234,"Republican","No",0,"Yes","Yes",0.195230032063984
"1328","05000US05111",0.083,0.793,40.2,"Arkansas","Poinsett County",24008,48.61296235,51.38703765,89.60763079,8.163945352,0.312395868,0.279073642,0.041652782,1.595301566,97.07597468,2.924025325,"Republican","Yes",1,"No","Yes",0.225591469510163
"1329","05000US13189",0.093,0.74,38.2,"Georgia","McDuffie County",21456,46.84936614,53.15063386,56.07755406,41.3637211,0.410141685,0.470730798,0.088553318,1.589299031,97.08706189,2.912938106,"Republican","Yes",1,"No","Yes",0.252143922445936
"1330","05000US27099",0.044,0.791,39,"Minnesota","Mower County",39329,50.062295,49.937705,90.30740675,3.564799512,0.663632434,3.485977269,0.317831626,1.660352412,88.84792392,11.15207608,"Split","Yes",10,"No","Yes",0.137557527524219
"1331","05000US21205",0.075,0.925,32.2,"Kentucky","Rowan County",24402,48.7255143,51.2744857,95.99213179,1.840013114,0.184411114,0.848291124,0.016392099,1.118760757,98.29112368,1.708876322,"Split","Yes",23,"No","No",0.22170313908696
"1332","05000US13111",0.084,0.925,50.2,"Georgia","Fannin County",24991,48.47745188,51.52254812,97.05093834,0.792285223,0.392141171,0.524188708,0.040014405,1.200432156,97.72718179,2.272818215,"Republican","Yes",1,"No","Yes",0.216237845624425
"1333","05000US13147",0.101,0.775,43.2,"Georgia","Hart County",25548,49.33850008,50.66149992,78.10396117,19.0347581,0.223109441,1.041177392,0.027399405,1.569594489,96.1797401,3.820259903,"Republican","Yes",1,"No","Yes",0.211484264913105
"1334","05000US21049",0.078,0.903,41.7,"Kentucky","Clark County",35889,48.93421383,51.06578617,92.81116777,4.82877762,0.225695896,0.560060186,0.022290953,1.552007579,97.1606899,2.839310095,"Split","Yes",23,"No","No",0.150491794143052
"1335","05000US39075",0.05,0.938,30.4,"Ohio","Holmes County",43832,50.13232342,49.86767658,98.68589159,0.39697025,0.098101843,0.196203687,0.03878445,0.584048184,99.06461033,0.93538967,"Republican","Yes",7,"No","Yes",0.123152035042891
"1336","05000US47021",0.066,0.92,39.8,"Tennessee","Cheatham County",39728,49.63753524,50.36246476,95.52960129,1.73681031,0.51600886,0.523560209,0.057893677,1.636125654,97.20348369,2.796516311,"Republican","Yes",1,"No","No",0.135823600483286
"1337","05000US18061",0.07,0.925,41.7,"Indiana","Harrison County",39679,50.04662416,49.95337584,97.43441115,0.625015751,0.307467426,0.461201139,0.042843822,1.129060712,98.17283702,1.827162983,"Republican","Yes",7,"No","No",0.135890521434512
"1338","05000US28159",0.118,0.725,40.5,"Mississippi","Winston County",18360,48.73093682,51.26906318,51.23093682,46.39978214,1.165577342,0.272331155,0.032679739,0.89869281,98.80174292,1.198257081,"Republican","No",0,"No","Yes",0.293518518518519
"1339","05000US39171",0.073,0.937,41.6,"Ohio","Williams County",36921,49.50570136,50.49429864,96.80940386,1.24319493,0.343977682,0.51461228,0.027084857,1.061726389,95.63662956,4.36337044,"Republican","Yes",7,"No","Yes",0.145879039029279
"1340","05000US34019",0.059,0.95,45,"New Jersey","Hunterdon County",125061,49.41268661,50.58731339,91.58010891,2.647508016,0.199902448,3.999648172,0.231087229,1.341745228,93.57353611,6.426463886,"Democrat","Yes",6,"No","Yes",0.0430110106268141
"1341","05000US01119",0.099,0.73,36.7,"Alabama","Sumter County",12932,45.59232911,54.40767089,25.31704299,72.57964739,0.108258583,1.399628828,0.030931024,0.564491185,98.97154346,1.028456542,"Republican","No",0,"No","Yes",0.41540364986081
"1342","05000US40133",0.074,0.788,39.7,"Oklahoma","Seminole County",25164,49.07804801,50.92195199,67.72770625,4.593864251,19.77428072,0.302018757,0.11921793,7.482912097,95.09616913,4.903830869,"Republican","No",0,"No","No",0.21343983468447
"1343","05000US47047",0.098,0.84,43.7,"Tennessee","Fayette County",39575,49.21036008,50.78963992,70.38281744,27.61591914,0.333543904,0.699936829,0.030322173,0.937460518,97.52874289,2.471257107,"Republican","Yes",1,"No","No",0.135211623499684
"1344","05000US47115",0.09,0.841,43.1,"Tennessee","Marion County",28321,48.80830479,51.19169521,93.47480668,3.880512694,0.480209032,0.554358956,0.021185693,1.588926945,98.24511846,1.754881537,"Republican","Yes",1,"No","No",0.188905758977437
"1345","05000US40081",0.056,0.778,40.7,"Oklahoma","Lincoln County",34954,49.61663901,50.38336099,85.05464325,1.913944041,7.412599416,0.329003834,0.074383475,5.215425988,96.72426618,3.275733822,"Republican","No",0,"No","No",0.152629169765978
"1346","05000US48505",0.062,0.925,29.2,"Texas","Zapata County",14449,49.98961866,50.01038134,98.54661222,0.359886497,0.46369991,0.276835767,0.034604471,0.318361132,5.709737698,94.2902623,"Republican","No",0,"Yes","Yes",0.369160495536023
"1347","05000US21209",0.067,0.841,35.8,"Kentucky","Scott County",53416,49.20248615,50.79751385,90.94653287,5.54515501,0.344466078,1.256177924,0.033697768,1.873970346,95.66796465,4.332035345,"Split","Yes",23,"No","No",0.0998202785682193
"1348","05000US48459",0.057,0.961,40.5,"Texas","Upshur County",40864,49.57664448,50.42335552,88.09710258,8.332517619,1.066953798,0.501664056,0.048942835,1.952819107,91.6332224,8.366777604,"Republican","No",0,"Yes","Yes",0.130236883320282
"1349","05000US37039",0.106,0.89,50,"North Carolina","Cherokee County",27883,48.57081376,51.42918624,93.72736076,1.578022451,1.524226231,0.724455762,0.075314708,2.370620091,96.84036868,3.159631317,"Republican","Yes",7,"No","Yes",0.190761395832586
"1350","05000US47109",0.112,0.93,42.6,"Tennessee","McNairy County",25810,49.11662146,50.88337854,91.7280124,5.974428516,0.375823324,0.306082914,0.019372336,1.596280511,97.98527702,2.014722976,"Republican","Yes",1,"No","No",0.20608291359938
"1351","05000US28139",0.105,0.78,38.4,"Mississippi","Tippah County",22045,48.8092538,51.1907462,81.12043547,16.66591064,0.390111136,0.254025856,0.02268088,1.546836017,95.33681107,4.663188932,"Republican","No",0,"No","Yes",0.240916307552733
"1352","05000US48397",0.058,0.944,36.9,"Texas","Rockwall County",93419,49.25122298,50.74877702,88.10734433,6.258898083,0.815679894,2.81634357,0.096340145,1.905393978,82.80114324,17.19885676,"Republican","No",0,"Yes","Yes",0.0568406855136535
"1353","05000US48147",0.085,0.937,41.3,"Texas","Fannin County",33855,53.03500222,46.96499778,89.02377788,6.814355339,1.281937675,0.679367892,0.064983016,2.135578201,89.20691183,10.79308817,"Republican","No",0,"Yes","Yes",0.156697681287845
"1354","05000US18145",0.067,0.891,41,"Indiana","Shelby County",44228,49.57492991,50.42507009,96.34394501,1.205118929,0.332368635,0.850140183,0.128877634,1.139549607,95.81712942,4.18287058,"Republican","Yes",7,"No","No",0.119878809803744
"1355","05000US28025",0.182,0.76,38.8,"Mississippi","Clay County",19840,47.10685484,52.89314516,40.02520161,58.68951613,0.191532258,0.272177419,0.025201613,0.796370968,98.60383065,1.396169355,"Republican","No",0,"No","Yes",0.267237903225806
"1356","05000US48097",0.045,0.942,39.6,"Texas","Cooke County",39244,49.82417694,50.17582306,92.28162267,3.399245745,1.368362043,1.100805219,0.050963205,1.799001121,82.12210784,17.87789216,"Republican","No",0,"Yes","Yes",0.134848639282438
"1357","05000US26127",0.115,0.782,42.3,"Michigan","Oceana County",26281,50.45850615,49.54149385,95.45679388,1.118678893,1.52962216,0.338647692,0.053270423,1.502986949,85.31258324,14.68741676,"Republican","Yes",4,"Yes","No",0.201095848711997
"1358","05000US39105",0.124,0.879,42.3,"Ohio","Meigs County",23177,49.30750313,50.69249687,97.33356345,0.953531518,0.26750658,0.250248091,0.008629245,1.18652112,99.27514346,0.724856539,"Republican","Yes",7,"No","Yes",0.228027786167321
"1359","05000US24019",0.097,0.79,43.8,"Maryland","Dorchester County",32267,47.5563269,52.4436731,67.26066879,28.81891716,0.471069514,1.196268634,0.046487123,2.206588775,94.64468342,5.355316577,"Democrat","Yes",1,"No","No",0.163479716118635
"1360","05000US48025",0.065,0.874,35.3,"Texas","Bee County",32835,60.59996954,39.40003046,88.52444038,8.707172225,0.840566469,0.700472057,0.08832039,1.139028476,41.44358154,58.55641846,"Republican","No",0,"Yes","Yes",0.160621288259479
"1361","05000US17073",0.078,0.87,42.2,"Illinois","Henry County",49524,49.96971165,50.03028835,95.89088119,1.782973912,0.306921896,0.486632744,0.032307568,1.500282691,94.36838704,5.631612955,"Democrat","Yes",9,"No","Yes",0.106130361037073
"1362","05000US48463",0.071,0.875,34.1,"Texas","Uvalde County",27106,49.2473991,50.7526009,95.67623404,1.202685752,1.232199513,0.866966723,0.095919723,0.925994245,28.78329521,71.21670479,"Republican","No",0,"Yes","Yes",0.193610270788755
"1363","05000US01091",0.081,0.858,42.2,"Alabama","Marengo County",19505,47.3160728,52.6839272,46.61881569,51.709818,0.246090746,0.312740323,0.174314278,0.938220969,97.60061523,2.399384773,"Republican","No",0,"No","Yes",0.268854139964112
"1364","05000US55135",0.072,0.907,44.4,"Wisconsin","Waupaca County",51354,50.72048915,49.27951085,97.20956498,0.51213148,0.70491101,0.51213148,0.01947268,1.041788371,96.92915839,3.070841609,"Republican","Yes",15,"Yes","Yes",0.101881060871597
"1365","05000US19139",0.047,0.835,38.2,"Iowa","Muscatine County",42904,49.91143017,50.08856983,93.97025918,2.545217229,0.654950587,1.237646839,0.142177886,1.449748275,82.1834794,17.8165206,"Split","Yes",1,"Yes","No",0.121643669587917
"1366","05000US29215",0.068,0.865,41.6,"Missouri","Texas County",25852,52.27448553,47.72551447,93.00247563,3.624477797,0.912888751,0.348135541,0.05802259,2.053999691,97.95760483,2.042395173,"Republican","Yes",1,"Yes","Yes",0.201686523286399
"1367","05000US36079",0.058,0.903,42.8,"New York","Putnam County",99107,49.99646846,50.00353154,92.28308798,3.261121818,0.378378924,2.24202125,0.059531617,1.775858416,85.6700334,14.3299666,"Split","Yes",23,"No","No",0.0525896253544149
"1368","05000US26051",0.126,0.782,48.9,"Michigan","Gladwin County",25144,50.27441934,49.72558066,97.4307986,0.46929685,0.608495068,0.397709195,0.027839644,1.065860643,98.35348393,1.646516067,"Republican","Yes",4,"Yes","No",0.207246261533567
"1369","05000US37059",0.075,0.83,43.8,"North Carolina","Davie County",41973,48.69082505,51.30917495,90.22705072,6.39696948,0.698067805,0.888666524,0.02382484,1.765420628,93.39337193,6.60662807,"Republican","Yes",7,"No","Yes",0.124127415243132
"1370","05000US19187",0.056,0.883,39.7,"Iowa","Webster County",36752,51.60807575,48.39192425,91.70113191,4.533086635,0.53330431,1.246190684,0.040814105,1.945472355,95.49412277,4.505877231,"Split","Yes",1,"Yes","No",0.141760992599042
"1371","05000US21183",0.075,0.88,40.2,"Kentucky","Ohio County",24196,49.78095553,50.21904447,97.01190279,1.483716317,0.305835675,0.276905274,0.049594974,0.872044966,96.52008596,3.479914035,"Split","Yes",23,"No","No",0.215242188791536
"1372","05000US06015",0.116,0.9,38.8,"California","Del Norte County",27450,54.33515483,45.66484517,78.7140255,3.318761384,9.315118397,3.340619308,0.160291439,5.151183971,80.52823315,19.47176685,"Democrat","Yes",40,"No","Yes",0.189690346083789
"1373","05000US24009",0.057,0.92,40.6,"Maryland","Calvert County",91099,49.48023579,50.51976421,81.64963391,13.06051658,0.445668997,1.792555352,0.095500499,2.956124656,96.24584244,3.754157565,"Democrat","Yes",1,"No","No",0.0571575977782413
"1374","05000US13311",0.077,0.9,43.9,"Georgia","White County",28825,48.98872507,51.01127493,95.26452732,2.008673027,0.572419775,0.516912402,0.065915004,1.571552472,96.83607979,3.163920208,"Republican","Yes",1,"No","Yes",0.180225498699046
"1375","05000US48293",0.06,0.924,39.3,"Texas","Limestone County",23527,51.52803162,48.47196838,78.45879203,17.87308199,1.113614145,0.688570578,0.076507842,1.789433417,78.23351894,21.76648106,"Republican","No",0,"Yes","Yes",0.220555106898457
"1376","05000US39047",0.066,0.952,41.1,"Ohio","Fayette County",28662,49.24638895,50.75361105,94.48049683,2.32014514,0.303537785,0.823389854,0.02442258,2.048007815,97.95897006,2.041029935,"Republican","Yes",7,"No","Yes",0.180901542111507
"1377","05000US18103",0.093,0.921,40.1,"Indiana","Miami County",36067,53.55588211,46.44411789,91.6488757,4.938031996,0.906645964,0.507389026,0.038816647,1.960240663,96.85030637,3.149693626,"Republican","Yes",7,"No","No",0.143455236088391
"1378","05000US55075",0.079,0.914,47.2,"Wisconsin","Marinette County",40289,50.04591824,49.95408176,96.85522103,0.533644419,0.754548388,0.551018889,0.034748939,1.270818338,98.44126188,1.558738117,"Republican","Yes",15,"Yes","Yes",0.128273225942565
"1379","05000US28031",0.075,0.69,37.6,"Mississippi","Covington County",19188,48.56681259,51.43318741,62.10131332,36.21534292,0.208463623,0.333541797,0.041692725,1.099645612,97.55576402,2.444235981,"Republican","No",0,"No","Yes",0.269022305607671
"1380","05000US01133",0.089,0.859,43.9,"Alabama","Winston County",23887,49.37832294,50.62167706,96.38715619,0.791225353,0.841461883,0.360028467,0.196759744,1.423368359,96.94813078,3.051869218,"Republican","No",0,"No","Yes",0.215891489094487
"1381","05000US18107",0.072,0.975,40.2,"Indiana","Montgomery County",38323,50.59885708,49.40114292,96.44860789,0.978524646,0.399238055,0.835007698,0.039140986,1.29948073,95.20131514,4.798684863,"Republican","Yes",7,"No","No",0.134462333324635
"1382","05000US29209",0.089,0.904,51.3,"Missouri","Stone County",31534,48.86154627,51.13845373,96.79076552,0.415424621,0.745227374,0.399568719,0.130018393,1.51899537,97.67869601,2.321303989,"Republican","Yes",1,"Yes","Yes",0.1632206507262
"1383","05000US51171",0.059,0.9,43.8,"Virginia","Shenandoah County",42928,48.91679091,51.08320909,94.26481551,2.471580321,0.442601565,0.936451733,0.044260157,1.840290719,92.87178531,7.128214685,"Republican","No",0,"No","No",0.119688781215058
"1384","05000US13119",0.095,0.82,40.9,"Georgia","Franklin County",22306,49.01820138,50.98179862,87.3980095,9.504169282,0.398995786,1.044562001,0.053797185,1.600466242,95.35102663,4.64897337,"Republican","Yes",1,"No","Yes",0.229624316327446
"1385","05000US31119",0.036,0.813,37.5,"Nebraska","Madison County",34935,49.49763847,50.50236153,93.21311006,1.714612852,1.992271361,1.348218119,0.07442393,1.657363675,85.38142264,14.61857736,"Unicameral","No",0,"No","Yes",0.146529268641763
"1386","05000US28117",0.091,0.838,39.2,"Mississippi","Prentiss County",25394,48.96432228,51.03567772,83.95290226,14.28683941,0.271717729,0.279593605,0.007875876,1.201071119,98.54690084,1.453099157,"Republican","No",0,"No","Yes",0.201307395447744
"1387","05000US27049",0.05,0.873,43,"Minnesota","Goodhue County",46240,49.85077855,50.14922145,94.83347751,1.282439446,1.433823529,0.681228374,0.084342561,1.684688581,96.69550173,3.30449827,"Split","Yes",10,"No","Yes",0.11038062283737
"1388","05000US21141",0.071,0.903,40.5,"Kentucky","Logan County",26657,49.07153843,50.92846157,90.84668192,6.441084893,0.423903665,0.307611509,0.033762239,1.946955771,97.23899914,2.761000863,"Split","Yes",23,"No","No",0.191431894061597
"1389","05000US01013",0.093,0.66,40.5,"Alabama","Butler County",19965,46.47132482,53.52867518,52.85249186,44.61307288,0.3756574,1.096919609,0.050087653,1.011770599,98.65264212,1.347357876,"Republican","No",0,"No","Yes",0.255146506386176
"1390","05000US29055",0.072,0.833,41.2,"Missouri","Crawford County",24232,49.66573126,50.33426874,97.09887752,0.515846814,0.668537471,0.309508088,0.08253549,1.324694619,98.0727963,1.927203698,"Republican","Yes",1,"Yes","Yes",0.210176625949158
"1391","05000US24011",0.075,0.87,40.1,"Maryland","Caroline County",32887,49.10450938,50.89549062,81.33609025,14.05722626,0.860522395,1.085535318,0.319275094,2.341350686,92.70228358,7.297716423,"Democrat","Yes",1,"No","No",0.154650773862012
"1392","05000US54053",0.101,0.83,43,"West Virginia","Mason County",26909,48.25151436,51.74848564,97.52870787,0.832435245,0.178378981,0.282433387,0.048310974,1.129733546,99.34594374,0.654056264,"Republican","Yes",10,"Yes","Yes",0.18859861013044
"1393","05000US39039",0.072,0.953,39.7,"Ohio","Defiance County",38121,49.5265077,50.4734923,95.65331445,1.988405341,0.398730359,0.388237454,0.039348391,1.531964009,90.21274363,9.787256368,"Republican","Yes",7,"No","Yes",0.133023792660214
"1394","05000US29155",0.082,0.789,37.6,"Missouri","Pemiscot County",17102,47.22839434,52.77160566,70.43620629,26.8974389,0.497017893,0.362530698,0.076014501,1.73079172,97.59092504,2.409074962,"Republican","Yes",1,"Yes","Yes",0.296339609402409
"1395","05000US56037",0.041,0.812,33.6,"Wyoming","Sweetwater County",44245,51.67363544,48.32636456,94.18917392,1.308622443,1.514295401,0.81365126,0.142388971,2.031868008,83.78799864,16.21200136,"Republican","No",0,"No","Yes",0.114318002034128
"1396","05000US38079",0.129,0.654,30.3,"North Dakota","Rolette County",14667,49.60114543,50.39885457,18.97456876,0.313629236,77.75959637,0.170450672,0.006818027,2.774936933,97.8932297,2.106770301,"Republican","No",0,"Yes","Yes",0.344583077657326
"1397","05000US40049",0.043,0.804,39.5,"Oklahoma","Garvin County",27942,49.52401403,50.47598597,82.80008589,2.455085534,8.653639682,0.579772386,0.103786415,5.407630091,91.5324601,8.467539904,"Republican","No",0,"No","No",0.180302054255243
"1398","05000US26133",0.114,0.798,42.5,"Michigan","Osceola County",23171,50.54594105,49.45405895,96.1546761,0.86746364,0.60420353,0.319364723,0.051788874,2.002503129,98.21328385,1.786716154,"Republican","Yes",4,"Yes","No",0.217168011738811
"1399","05000US29221",0.095,0.886,40.1,"Missouri","Washington County",24832,51.26852448,48.73147552,95.51385309,2.327641753,0.451030928,0.253704897,0.032216495,1.421552835,98.69925902,1.300740979,"Republican","Yes",1,"Yes","Yes",0.202561211340206
"1400","05000US05043",0.106,0.897,37.5,"Arkansas","Drew County",18628,48.65256603,51.34743397,69.44921623,28.05454155,0.461670603,0.724715482,0.026841314,1.283014816,96.98840455,3.011595448,"Republican","Yes",1,"No","Yes",0.269647841958342
"1401","05000US29127",0.057,0.913,39.7,"Missouri","Marion County",28667,48.51571493,51.48428507,91.54428437,5.040639062,0.219764886,0.760456274,0.083719957,2.351135452,98.36048418,1.63951582,"Republican","Yes",1,"Yes","Yes",0.175114242857641
"1402","05000US51035",0.081,0.86,46.1,"Virginia","Carroll County",29699,49.4057039,50.5942961,97.87871646,0.787905317,0.316508973,0.188558537,0.040405401,0.787905317,96.91572107,3.084278932,"Republican","No",0,"No","No",0.168928246742315
